indice_global,indice_estricto,título,director,año,duración,género,rating,metascore,recaudación(M)
2326,924,Zelig,Woody Allen,1983,79,Comedia,7.7,0,11.8
2327,925,The Edge of Heaven,Fatih Akin,2007,122,Drama,7.7,85,0.74
2328,926,Avatar: The Way of Water,James Cameron,2022,192,Acción,7.6,67,659.68
2329,926,Avatar: The Way of Water,James Cameron,2022,192,Aventura,7.6,67,659.68
2330,926,Avatar: The Way of Water,James Cameron,2022,192,Fantasía,7.6,67,659.68
2331,927,Harry Potter and the Sorcerer's Stone,Chris Columbus,2001,152,Aventura,7.6,65,317.58
2332,927,Harry Potter and the Sorcerer's Stone,Chris Columbus,2001,152,Familiar,7.6,65,317.58
2333,927,Harry Potter and the Sorcerer's Stone,Chris Columbus,2001,152,Fantasía,7.6,65,317.58
2334,928,Once Upon a Time in Hollywood,Quentin Tarantino,2019,161,Comedia,7.6,83,142.5
2335,928,Once Upon a Time in Hollywood,Quentin Tarantino,2019,161,Drama,7.6,83,142.5
2336,929,American Psycho,Mary Harron,2000,102,Crimen,7.6,64,15.07
2337,929,American Psycho,Mary Harron,2000,102,Drama,7.6,64,15.07
2338,929,American Psycho,Mary Harron,2000,102,Terror,7.6,64,15.07
2339,930,The Fifth Element,Luc Besson,1997,126,Acción,7.6,52,63.54
2340,930,The Fifth Element,Luc Besson,1997,126,Aventura,7.6,52,63.54
2341,930,The Fifth Element,Luc Besson,1997,126,Ciencia Ficción,7.6,52,63.54
2342,931,Superbad,Greg Mottola,2007,113,Comedia,7.6,76,121.46
2343,932,The Royal Tenenbaums,Wes Anderson,2001,110,Comedia,7.6,76,52.36
2344,932,The Royal Tenenbaums,Wes Anderson,2001,110,Drama,7.6,76,52.36
2345,933,300,Zack Snyder,2006,117,Acción,7.6,52,210.61
2346,933,300,Zack Snyder,2006,117,Drama,7.6,52,210.61
2347,934,Watchmen,Zack Snyder,2009,162,Acción,7.6,56,107.51
2348,934,Watchmen,Zack Snyder,2009,162,Drama,7.6,56,107.51
2349,934,Watchmen,Zack Snyder,2009,162,Misterio,7.6,56,107.51
2350,935,Deadpool 2,David Leitch,2018,119,Acción,7.6,66,324.59
2351,935,Deadpool 2,David Leitch,2018,119,Aventura,7.6,66,324.59
2352,935,Deadpool 2,David Leitch,2018,119,Comedia,7.6,66,324.59
2353,936,Guardians of the Galaxy Vol. 2,James Gunn,2017,136,Acción,7.6,67,389.81
2354,936,Guardians of the Galaxy Vol. 2,James Gunn,2017,136,Aventura,7.6,67,389.81
2355,936,Guardians of the Galaxy Vol. 2,James Gunn,2017,136,Comedia,7.6,67,389.81
2356,937,Moana,Ron Clements,2016,107,Animación,7.6,81,248.76
2357,937,Moana,Ron Clements,2016,107,Aventura,7.6,81,248.76
2358,937,Moana,Ron Clements,2016,107,Comedia,7.6,81,248.76
2359,938,RoboCop,Paul Verhoeven,1987,102,Acción,7.6,70,53.42
2360,938,RoboCop,Paul Verhoeven,1987,102,Crimen,7.6,70,53.42
2361,938,RoboCop,Paul Verhoeven,1987,102,Ciencia Ficción,7.6,70,53.42
2362,939,Kick-Ass,Matthew Vaughn,2010,117,Acción,7.6,66,48.07
2363,939,Kick-Ass,Matthew Vaughn,2010,117,Comedia,7.6,66,48.07
2364,939,Kick-Ass,Matthew Vaughn,2010,117,Crimen,7.6,66,48.07
2365,940,Sicario,Denis Villeneuve,2015,121,Acción,7.6,82,46.89
2366,940,Sicario,Denis Villeneuve,2015,121,Crimen,7.6,82,46.89
2367,940,Sicario,Denis Villeneuve,2015,121,Drama,7.6,82,46.89
2368,941,My Cousin Vinny,Jonathan Lynn,1992,120,Comedia,7.6,68,52.93
2369,941,My Cousin Vinny,Jonathan Lynn,1992,120,Crimen,7.6,68,52.93
2370,942,Rushmore,Wes Anderson,1998,93,Comedia,7.6,86,17.11
2371,942,Rushmore,Wes Anderson,1998,93,Drama,7.6,86,17.11
2372,942,Rushmore,Wes Anderson,1998,93,Romance,7.6,86,17.11
2373,943,Saw,James Wan,2004,103,Terror,7.6,46,56.0
2374,943,Saw,James Wan,2004,103,Misterio,7.6,46,56.0
2375,943,Saw,James Wan,2004,103,Thriller,7.6,46,56.0
2376,944,Office Space,Mike Judge,1999,89,Comedia,7.6,68,10.82
2377,945,Moneyball,Bennett Miller,2011,133,Biografía,7.6,87,75.61
2378,945,Moneyball,Bennett Miller,2011,133,Drama,7.6,87,75.61
2379,945,Moneyball,Bennett Miller,2011,133,Deportes,7.6,87,75.61
2380,946,A Star Is Born,Bradley Cooper,2018,136,Drama,7.6,88,215.29
2381,946,A Star Is Born,Bradley Cooper,2018,136,Musica,7.6,88,215.29
2382,946,A Star Is Born,Bradley Cooper,2018,136,Romance,7.6,88,215.29
2383,947,The Butterfly Effect,Eric Bress,2004,113,Drama,7.6,30,57.94
2384,947,The Butterfly Effect,Eric Bress,2004,113,Ciencia Ficción,7.6,30,57.94
2385,947,The Butterfly Effect,Eric Bress,2004,113,Thriller,7.6,30,57.94
2386,948,Inside Man,Spike Lee,2006,129,Crimen,7.6,76,88.51
2387,948,Inside Man,Spike Lee,2006,129,Drama,7.6,76,88.51
2388,948,Inside Man,Spike Lee,2006,129,Misterio,7.6,76,88.51
2389,949,Star Wars: Episode III - Revenge of the Sith,George Lucas,2005,140,Acción,7.6,68,380.26
2390,949,Star Wars: Episode III - Revenge of the Sith,George Lucas,2005,140,Aventura,7.6,68,380.26
2391,949,Star Wars: Episode III - Revenge of the Sith,George Lucas,2005,140,Fantasía,7.6,68,380.26
2392,950,Stardust,Matthew Vaughn,2007,127,Aventura,7.6,66,38.63
2393,950,Stardust,Matthew Vaughn,2007,127,Familiar,7.6,66,38.63
2394,950,Stardust,Matthew Vaughn,2007,127,Fantasía,7.6,66,38.63
2395,951,True Grit,Ethan Coen,2010,110,Drama,7.6,80,171.24
2396,951,True Grit,Ethan Coen,2010,110,Western,7.6,80,171.24
2397,952,Kung Fu Panda,Mark Osborne,2008,92,Animación,7.6,74,215.43
2398,952,Kung Fu Panda,Mark Osborne,2008,92,Acción,7.6,74,215.43
2399,952,Kung Fu Panda,Mark Osborne,2008,92,Aventura,7.6,74,215.43
2400,953,Minority Report,Steven Spielberg,2002,145,Acción,7.6,80,132.07
2401,953,Minority Report,Steven Spielberg,2002,145,Crimen,7.6,80,132.07
2402,953,Minority Report,Steven Spielberg,2002,145,Misterio,7.6,80,132.07
2403,954,Hell or High Water,David Mackenzie,2016,102,Crimen,7.6,88,26.86
2404,954,Hell or High Water,David Mackenzie,2016,102,Drama,7.6,88,26.86
2405,954,Hell or High Water,David Mackenzie,2016,102,Thriller,7.6,88,26.86
2406,955,The Blind Side,John Lee Hancock,2009,129,Biografía,7.6,53,255.96
2407,955,The Blind Side,John Lee Hancock,2009,129,Drama,7.6,53,255.96
2408,955,The Blind Side,John Lee Hancock,2009,129,Deportes,7.6,53,255.96
2409,956,Eastern Promises,David Cronenberg,2007,100,Crimen,7.6,83,17.11
2410,956,Eastern Promises,David Cronenberg,2007,100,Drama,7.6,83,17.11
2411,956,Eastern Promises,David Cronenberg,2007,100,Thriller,7.6,83,17.11
2412,957,The Others,Alejandro AmenÃ¡bar,2001,104,Terror,7.6,74,96.52
2413,957,The Others,Alejandro AmenÃ¡bar,2001,104,Misterio,7.6,74,96.52
2414,957,The Others,Alejandro AmenÃ¡bar,2001,104,Thriller,7.6,74,96.52
2415,958,The Birds,Alfred Hitchcock,1963,119,Drama,7.6,90,11.4
2416,958,The Birds,Alfred Hitchcock,1963,119,Terror,7.6,90,11.4
2417,958,The Birds,Alfred Hitchcock,1963,119,Misterio,7.6,90,11.4
2418,959,Mulan,Tony Bancroft,1998,87,Animación,7.6,71,120.62
2419,959,Mulan,Tony Bancroft,1998,87,Aventura,7.6,71,120.62
2420,959,Mulan,Tony Bancroft,1998,87,Comedia,7.6,71,120.62
2421,960,The Fly,David Cronenberg,1986,96,Drama,7.6,79,40.46
2422,960,The Fly,David Cronenberg,1986,96,Terror,7.6,79,40.46
2423,960,The Fly,David Cronenberg,1986,96,Ciencia Ficción,7.6,79,40.46
2424,961,Lethal Weapon,Richard Donner,1987,109,Acción,7.6,68,65.21
2425,961,Lethal Weapon,Richard Donner,1987,109,Crimen,7.6,68,65.21
2426,961,Lethal Weapon,Richard Donner,1987,109,Thriller,7.6,68,65.21
2427,962,What We Do in the Shadows,Jemaine Clement,2014,86,Comedia,7.6,76,3.33
2428,962,What We Do in the Shadows,Jemaine Clement,2014,86,Terror,7.6,76,3.33
2429,963,The Mitchells vs the Machines,Michael Rianda,2021,114,Animación,7.6,81,0.0
2430,963,The Mitchells vs the Machines,Michael Rianda,2021,114,Aventura,7.6,81,0.0
2431,963,The Mitchells vs the Machines,Michael Rianda,2021,114,Comedia,7.6,81,0.0
2432,964,The Thin Red Line,Terrence Malick,1998,170,Drama,7.6,78,36.4
2433,964,The Thin Red Line,Terrence Malick,1998,170,Historia,7.6,78,36.4
2434,964,The Thin Red Line,Terrence Malick,1998,170,Guerra,7.6,78,36.4
2435,965,Despicable Me,Pierre Coffin,2010,95,Animación,7.6,72,251.51
2436,965,Despicable Me,Pierre Coffin,2010,95,Aventura,7.6,72,251.51
2437,965,Despicable Me,Pierre Coffin,2010,95,Comedia,7.6,72,251.51
2438,966,Searching,Aneesh Chaganty,2018,102,Drama,7.6,71,26.02
2439,966,Searching,Aneesh Chaganty,2018,102,Misterio,7.6,71,26.02
2440,966,Searching,Aneesh Chaganty,2018,102,Thriller,7.6,71,26.02
2441,967,The Raid: Redemption,Gareth Evans,2011,101,Acción,7.6,73,4.11
2442,967,The Raid: Redemption,Gareth Evans,2011,101,Crimen,7.6,73,4.11
2443,967,The Raid: Redemption,Gareth Evans,2011,101,Thriller,7.6,73,4.11
2444,968,The Road Warrior,George Miller,1981,96,Acción,7.6,77,12.47
2445,968,The Road Warrior,George Miller,1981,96,Aventura,7.6,77,12.47
2446,968,The Road Warrior,George Miller,1981,96,Ciencia Ficción,7.6,77,12.47
2447,969,Dark City,Alex Proyas,1998,100,Fantasía,7.6,66,14.38
2448,969,Dark City,Alex Proyas,1998,100,Misterio,7.6,66,14.38
2449,969,Dark City,Alex Proyas,1998,100,Ciencia Ficción,7.6,66,14.38
2450,970,Gone Baby Gone,Ben Affleck,2007,114,Crimen,7.6,72,20.3
2451,970,Gone Baby Gone,Ben Affleck,2007,114,Drama,7.6,72,20.3
2452,970,Gone Baby Gone,Ben Affleck,2007,114,Misterio,7.6,72,20.3
2453,971,The Skin I Live In,Pedro AlmodÃ³var,2011,120,Drama,7.6,70,3.19
2454,971,The Skin I Live In,Pedro AlmodÃ³var,2011,120,Terror,7.6,70,3.19
2455,971,The Skin I Live In,Pedro AlmodÃ³var,2011,120,Misterio,7.6,70,3.19
2456,972,Ponyo,Hayao Miyazaki,2008,101,Animación,7.6,86,15.09
2457,972,Ponyo,Hayao Miyazaki,2008,101,Aventura,7.6,86,15.09
2458,972,Ponyo,Hayao Miyazaki,2008,101,Comedia,7.6,86,15.09
2459,973,The Jungle Book,Wolfgang Reitherman,1967,78,Animación,7.6,65,141.84
2460,973,The Jungle Book,Wolfgang Reitherman,1967,78,Aventura,7.6,65,141.84
2461,973,The Jungle Book,Wolfgang Reitherman,1967,78,Comedia,7.6,65,141.84
2462,974,Enter the Dragon,Robert Clouse,1973,102,Acción,7.6,83,25.0
2463,974,Enter the Dragon,Robert Clouse,1973,102,Crimen,7.6,83,25.0
2464,974,Enter the Dragon,Robert Clouse,1973,102,Thriller,7.6,83,25.0
2465,975,End of Watch,David Ayer,2012,109,Acción,7.6,68,41.0
2466,975,End of Watch,David Ayer,2012,109,Aventura,7.6,68,41.0
2467,975,End of Watch,David Ayer,2012,109,Crimen,7.6,68,41.0
2468,976,Dark Waters,Todd Haynes,2019,126,Biografía,7.6,73,0.0
2469,976,Dark Waters,Todd Haynes,2019,126,Drama,7.6,73,0.0
2470,976,Dark Waters,Todd Haynes,2019,126,Historia,7.6,73,0.0
2471,977,Dawn of the Planet of the Apes,Matt Reeves,2014,130,Acción,7.6,79,208.55
2472,977,Dawn of the Planet of the Apes,Matt Reeves,2014,130,Aventura,7.6,79,208.55
2473,977,Dawn of the Planet of the Apes,Matt Reeves,2014,130,Drama,7.6,79,208.55
2474,978,I Am Sam,Jessie Nelson,2001,132,Drama,7.6,28,40.31
2475,979,Match Point,Woody Allen,2005,124,Drama,7.6,72,23.09
2476,979,Match Point,Woody Allen,2005,124,Romance,7.6,72,23.09
2477,979,Match Point,Woody Allen,2005,124,Thriller,7.6,72,23.09
2478,980,The Bridges of Madison County,Clint Eastwood,1995,135,Drama,7.6,69,71.52
2479,980,The Bridges of Madison County,Clint Eastwood,1995,135,Romance,7.6,69,71.52
2480,981,After Hours,Martin Scorsese,1985,97,Comedia,7.6,90,10.6
2481,981,After Hours,Martin Scorsese,1985,97,Crimen,7.6,90,10.6
2482,981,After Hours,Martin Scorsese,1985,97,Drama,7.6,90,10.6
2483,982,Sabrina,Billy Wilder,1954,113,Comedia,7.6,72,0.0
2484,982,Sabrina,Billy Wilder,1954,113,Drama,7.6,72,0.0
2485,982,Sabrina,Billy Wilder,1954,113,Romance,7.6,72,0.0
2486,983,Die Hard with a Vengeance,John McTiernan,1995,128,Acción,7.6,58,100.01
2487,983,Die Hard with a Vengeance,John McTiernan,1995,128,Aventura,7.6,58,100.01
2488,983,Die Hard with a Vengeance,John McTiernan,1995,128,Thriller,7.6,58,100.01
2489,984,Rebel Without a Cause,Nicholas Ray,1955,111,Drama,7.6,89,0.0
2490,985,Snow White and the Seven Dwarfs,William Cottrell,1937,83,Animación,7.6,96,184.93
2491,985,Snow White and the Seven Dwarfs,William Cottrell,1937,83,Aventura,7.6,96,184.93
2492,985,Snow White and the Seven Dwarfs,William Cottrell,1937,83,Familiar,7.6,96,184.93
2493,986,From Here to Eternity,Fred Zinnemann,1953,118,Drama,7.6,85,30.5
2494,986,From Here to Eternity,Fred Zinnemann,1953,118,Romance,7.6,85,30.5
2495,986,From Here to Eternity,Fred Zinnemann,1953,118,Guerra,7.6,85,30.5
2496,987,50/50,Jonathan Levine,2011,100,Comedia,7.6,72,35.01
2497,987,50/50,Jonathan Levine,2011,100,Drama,7.6,72,35.01
2498,987,50/50,Jonathan Levine,2011,100,Romance,7.6,72,35.01
2499,988,Barton Fink,Joel Coen,1991,116,Comedia,7.6,69,6.15
2500,988,Barton Fink,Joel Coen,1991,116,Drama,7.6,69,6.15
2501,988,Barton Fink,Joel Coen,1991,116,Thriller,7.6,69,6.15
2502,989,21 Grams,Alejandro G. IÃ±Ã¡rritu,2003,124,Crimen,7.6,70,16.29
2503,989,21 Grams,Alejandro G. IÃ±Ã¡rritu,2003,124,Drama,7.6,70,16.29
2504,989,21 Grams,Alejandro G. IÃ±Ã¡rritu,2003,124,Thriller,7.6,70,16.29
2505,990,United 93,Paul Greengrass,2006,111,Acción,7.6,90,31.57
2506,990,United 93,Paul Greengrass,2006,111,Drama,7.6,90,31.57
2507,990,United 93,Paul Greengrass,2006,111,Historia,7.6,90,31.57
2508,991,The Last King of Scotland,Kevin Macdonald,2006,123,Biografía,7.6,74,17.61
2509,991,The Last King of Scotland,Kevin Macdonald,2006,123,Drama,7.6,74,17.61
2510,991,The Last King of Scotland,Kevin Macdonald,2006,123,Historia,7.6,74,17.61
2511,992,25th Hour,Spike Lee,2002,135,Drama,7.6,69,13.06
2512,993,The Taking of Pelham One Two Three,Joseph Sargent,1974,104,Acción,7.6,68,2.49
2513,993,The Taking of Pelham One Two Three,Joseph Sargent,1974,104,Crimen,7.6,68,2.49
2514,993,The Taking of Pelham One Two Three,Joseph Sargent,1974,104,Thriller,7.6,68,2.49
2515,994,Control,Anton Corbijn,2007,122,Biografía,7.6,78,0.87
2516,994,Control,Anton Corbijn,2007,122,Drama,7.6,78,0.87
2517,994,Control,Anton Corbijn,2007,122,Musica,7.6,78,0.87
2518,995,A Very Long Engagement,Jean-Pierre Jeunet,2004,133,Drama,7.6,76,6.17
2519,995,A Very Long Engagement,Jean-Pierre Jeunet,2004,133,Misterio,7.6,76,6.17
2520,995,A Very Long Engagement,Jean-Pierre Jeunet,2004,133,Romance,7.6,76,6.17
2521,996,Shine,Scott Hicks,1996,105,Biografía,7.6,87,35.81
2522,996,Shine,Scott Hicks,1996,105,Drama,7.6,87,35.81
2523,996,Shine,Scott Hicks,1996,105,Musica,7.6,87,35.81
2524,997,Philomena,Stephen Frears,2013,98,Biografía,7.6,77,37.71
2525,997,Philomena,Stephen Frears,2013,98,Comedia,7.6,77,37.71
2526,997,Philomena,Stephen Frears,2013,98,Drama,7.6,77,37.71
2527,998,The Invisible Man,James Whale,1933,71,Terror,7.6,87,0.0
2528,998,The Invisible Man,James Whale,1933,71,Ciencia Ficción,7.6,87,0.0
2529,999,Cell 211,Daniel MonzÃ³n,2009,113,Acción,7.6,0,0.0
2530,999,Cell 211,Daniel MonzÃ³n,2009,113,Crimen,7.6,0,0.0
2531,999,Cell 211,Daniel MonzÃ³n,2009,113,Drama,7.6,0,0.0
